LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
11275-5,"Lymphocytes.large granular/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Large granular lymphocytes/100 leukocytes in Blood by Manual count",%,1.0j-a,false,"Lymphocytes.large granular/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
735-1,"Lymphocytes.variant/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71665-4,Lymphocytes.variant/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Variant lymphocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Lymphocytes.variant/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
764-1,"Neutrophils.band form/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71670-4,"Neutrophils.band form/leukocytes",NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Neutrophils.band form/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
767-4,"Neutrophils.hypersegmented/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils.hypersegmented/100 leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.hypersegmented/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
32200-8,"Neutrophils.segmented/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Blood by Automated count",%,2.07,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
769-0,"Neutrophils.segmented/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Blood by Manual count",%,1.0,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
49498-9,Leukocytes,NCnc,Pt,Bld,Qn,Estimate,HEM/BC,2.70,ACTIVE,1,Observation,,10*3/mm3,"Leukocytes [#/volume] in Blood by Estimate",10*3/uL,2.22,false,Leukocytes:NCnc:Pt:Bld:Qn:Estimate
30406-3,"Leukocytes other",NCnc,Pt,Bld,Qn,,HEM/BC,2.40,ACTIVE,1,Observation,,10*9/L,"Leukocytes other [#/volume] in Blood",10*3/uL,2.04,false,"Leukocytes other:NCnc:Pt:Bld:Qn:"
21373-6,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Synovial fluid by Manual count",%,1.0m,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
13518-6,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Body fluid by Manual count",%,1.0k,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
13517-8,"Lymphocytes.variant/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
75196-6,"Leukocyte count or protein test was performed on CSF & test findings",Find,Pt,^Patient,Nom,CDC.CS,SURVEY.CDC,2.48,ACTIVE,4,Observation,,,"Leukocyte count or protein test was performed on CSF and test findings [CDC.CS]",,2.48,false,"Leukocyte count or protein test was performed on CSF & test findings:Find:Pt:^Patient:Nom:CDC.CS"
13354-6,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Body fluid by Manual count",%,1.0j-a,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71645-6,"Neutrophils.band form/leukocytes",NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Neutrophils.band form/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
71657-1,"Neutrophils.band form/leukocytes",NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Neutrophils.band form/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
33028-2,Leukocytes,NCnc,Pt,Bld^BPU,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Blood from Blood product unit",10*3/uL,2.09,false,Leukocytes:NCnc:Pt:Bld^BPU:Qn:
53286-1,"Leukocyte casts",NCnc,Pt,Urine,Qn,"Computer assisted",UA,2.42,ACTIVE,1,Observation,,/uL,"WBC casts [#/volume] in Urine by Computer assisted method",/uL,2.24,false,"Leukocyte casts:NCnc:Pt:Urine:Qn:Computer assisted"
63555-7,Leukocytes,NCnc,XXX,"Urine sed",Qn,Microscopy.light.HPF,UA,2.70,ACTIVE,1,Both,,/mm3,"Leukocytes [#/volume] by Microscopy high power field in Urine sediment collected for unspecified duration",10*3/uL,2.36,false,"Leukocytes:NCnc:XXX:Urine sed:Qn:Microscopy.light.HPF"
67836-7,"Leukocytes other",NCnc,Pt,"Plr fld^Fetus",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes other [#/volume] in Pleural fluid from Fetus",/uL,2.38,false,"Leukocytes other:NCnc:Pt:Plr fld^Fetus:Qn:"
35053-8,"Leukocytes other",NCnc,Pt,"Synv fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Synovial fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Synv fld:Qn:"
46088-1,"Leukocytes^2nd tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --2nd tube",/uL,2.17,false,"Leukocytes^2nd tube:NCnc:Pt:CSF:Qn:"
42250-1,"Lymphocytes.variant/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Blood by Automated count",%,2.16,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
35332-6,"Neutrophils.band form/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Blood by Automated count",%,2.13,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
98989-7,"Neutrophils.band form/leukocytes",NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,,"Band form neutrophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.72,false,"Neutrophils.band form/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
54414-8,"Leukocyte-poor plateletpheresis units given",Num,Pt,^BPU,Qn,,BLDBK,2.69,ACTIVE,1,Observation,,,"Leukocyte-poor plateletpheresis units given [#]","{#};{# units}",2.27,false,"Leukocyte-poor plateletpheresis units given:Num:Pt:^BPU:Qn:"
54413-0,"Transfuse leukocyte-poor plateletpheresis units",Num,Pt,^BPU,Qn,,BLDBK,2.69,ACTIVE,1,Observation,,,"Transfuse leukocyte-poor plateletpheresis units [#]","{#};{# units}",2.27,false,"Transfuse leukocyte-poor plateletpheresis units:Num:Pt:^BPU:Qn:"
54415-5,"Transfuse leukocyte-poor platelets units",Num,Pt,^BPU,Qn,,BLDBK,2.69,ACTIVE,1,Observation,,,"Transfuse leukocyte-poor platelets units [#]","{#};{# units}",2.27,false,"Transfuse leukocyte-poor platelets units:Num:Pt:^BPU:Qn:"
30118-4,Lymphocytes.IgA,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgA lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgA:NCnc:Pt:WBC:Qn:
30120-0,Lymphocytes.IgD,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgD lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgD:NCnc:Pt:WBC:Qn:
30113-5,Lymphocytes.IgG,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgG lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgG:NCnc:Pt:WBC:Qn:
30119-2,Lymphocytes.IgM,NCnc,Pt,WBC,Qn,,CELLMARK,2.36,ACTIVE,1,Observation,,10*6/L,"IgM lymphocytes [#/volume] in Leukocytes",/uL,2.04,false,Lymphocytes.IgM:NCnc:Pt:WBC:Qn:
1766-5,"Aldosterone receptors",Num,Pt,WBC,Qn,,CHEM,2.69,ACTIVE,1,Both,,,"Aldosterone receptors [#] in Leukocytes",{#},1.0,false,"Aldosterone receptors:Num:Pt:WBC:Qn:"
